PropertyID;Address;Country;CityInput;City_extracted;Street_extracted;PostalCode;Phone;Status;UpdatedDate;MissingStreet;PostalCode_OK;Phone_OK;City_Match;AnyError;ErrorCount;YearMonth;SourceSystem;IsError;IsMissingStreet;ErrorType
PROP00417;Canada, Calgary, Micheal Ports 232;Canada;Calgary;Calgary;Micheal Ports 232;58250;-594910354;Active;07.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;Planon;0;0;OK
PROP00418;FranceMarseille, France;France;Marseille;Marseille;France;50553;-301739728;Inactive;20.07.2024;OK;OK;OK;MATCH;OK;0;2024-07;SAP;0;0;OK
PROP00419;LondonBurch Viaduct255, UK;UK;London;London;LondonBurch Viaduct255;26675;-601870523;Inactive;22.02.2023;OK;OK;OK;MATCH;OK;0;2023-02;SAP;0;0;OK
PROP00420;Monique Center 124, Turin;Italy;Turin;Turin;Monique Center 124;84541;-560896645;Inactive;04.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;Planon;0;0;OK
PROP00421;Italy, Rome, Sawyer Plaza 184;Italy;Rome;Rome;Sawyer Plaza 184;13947;-473106749;Active;04.06.2025;OK;OK;OK;MATCH;OK;0;2025-06;SAP;0;0;OK
PROP00422;Japan, Kyoto;Japan;Kyoto;Kyoto;Kyoto;21513;-867104205;Active;18.12.2023;OK;OK;OK;MATCH;OK;0;2023-12;MDG;0;0;OK
PROP00423;UK, London, Cole Passage 242;UK;London;London;Cole Passage 242;19814;-632252703;Inactive;26.06.2024;OK;OK;OK;MATCH;OK;0;2024-06;MDG;0;0;OK
PROP00424;France, Paris;France;Paris;Paris;Paris;59631;-715287854;Inactive;21.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;Salesforce;0;0;OK
PROP00425;FranceLyon;France;Lyon;Lyon;;7481;-101402852;Active;11.03.2024;MISSING;OK;OK;MATCH;ERROR;1;2024-03;Planon;1;1;MissingStreet
PROP00426;Shaw Freeway 88, Spain, Seville;Spain;Seville;Seville;Shaw Freeway 88;51116;-252463883;Active;08.05.2023;OK;OK;OK;MATCH;OK;0;2023-05;ServiceNow;0;0;OK
PROP00427;Brasília, Nicholas Burgs 214, Brazil;Brazil;Brasília;Brasília;Nicholas Burgs 214;42271;-190511945;Active;24.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;SAP;0;0;OK
PROP00428;Mary Run 169, Bordeaux;France;Bordeaux;Bordeaux;Mary Run 169;44448;-408408799;Inactive;22.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;Planon;0;0;OK
PROP00429;FranceMarseille;France;Marseille;Marseille;;62426;-233506386;Active;30.05.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-05;SAP;1;1;MissingStreet
PROP00430;Berlin, Katherine Mountains 208, Germany;Germany;Berlin;Berlin;Katherine Mountains 208;59300;-231360889;Active;11.12.2023;OK;OK;OK;MATCH;OK;0;2023-12;Salesforce;0;0;OK
PROP00431;ItalyRome;Italy;Rome;Rome;;34045;-224464239;Inactive;04.03.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-03;Salesforce;1;1;MissingStreet
PROP00432;Munich, Mary Plaza 227, Germany;Germany;Munich;Munich;Mary Plaza 227;95821;-313079508;Inactive;02.01.2024;OK;OK;OK;MATCH;OK;0;2024-01;MDG;0;0;OK
PROP00433;Rodriguez Heights 58, Berlin;Germany;Berlin;Berlin;Rodriguez Heights 58;31648;-885281429;Inactive;05.10.2023;OK;OK;OK;MATCH;OK;0;2023-10;MDG;0;0;OK
PROP00434;USA, Houston, Martinez Garden 131;USA;Houston;Houston;Martinez Garden 131;55528;-853313546;Inactive;18.01.2024;OK;OK;OK;MATCH;OK;0;2024-01;MDG;0;0;OK
PROP00435;USAPhoenix, USA;USA;Phoenix;Phoenix;USA;66014;-672393538;Active;05.03.2024;OK;OK;OK;MATCH;OK;0;2024-03;Salesforce;0;0;OK
PROP00436;FranceLyon;France;Lyon;Lyon;;32212;-554730884;Inactive;17.08.2024;MISSING;OK;OK;MATCH;ERROR;1;2024-08;SAP;1;1;MissingStreet
PROP00437;SpainSeville, Spain;Spain;Seville;Seville;Spain;81085;-238982980;Inactive;24.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;Planon;0;0;OK
PROP00438;FranceToulouse, France;France;Toulouse;Toulouse;France;25052;-817396168;Active;17.08.2024;OK;OK;OK;MATCH;OK;0;2024-08;Salesforce;0;0;OK
PROP00439;USA, Phoenix, Alexandra Lake 91;USA;Phoenix;Phoenix;Alexandra Lake 91;9371;-392240328;Active;07.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;Planon;0;0;OK
PROP00440;UKBirmingham;UK;Birmingham;Birmingham;;6207;-154736737;Active;18.01.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-01;SAP;1;1;MissingStreet
PROP00441;Zavala Glen 265, Brasília;Brazil;Brasília;Brasília;Zavala Glen 265;98453;-223338178;Active;02.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;MDG;0;0;OK
PROP00442;Michael Cliff204, Melbourne, Australia;Australia;Melbourne;Melbourne;Michael Cliff204;45694;-742135172;Active;19.12.2024;OK;OK;OK;MATCH;OK;0;2024-12;MDG;0;0;OK
PROP00443;Australia, Brisbane;Australia;Brisbane;Brisbane;Brisbane;14088;-127510314;Inactive;17.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;ServiceNow;0;0;OK
PROP00444;BrisbaneAnderson Knoll292, Australia;Australia;Brisbane;Brisbane;BrisbaneAnderson Knoll292;72068;-949162500;Inactive;12.02.2023;OK;OK;OK;MATCH;OK;0;2023-02;Planon;0;0;OK
PROP00445;Li Extensions 200, Milan;Italy;Milan;Milan;Li Extensions 200;90243;-171023341;Inactive;07.06.2025;OK;OK;OK;MATCH;OK;0;2025-06;Planon;0;0;OK
PROP00446;Pollard Neck214, Phoenix, USA;USA;Phoenix;Phoenix;Pollard Neck214;83303;-718680721;Inactive;14.04.2025;OK;OK;OK;MATCH;OK;0;2025-04;ServiceNow;0;0;OK
PROP00447;Australia, Adelaide, Lisa Circles 122;Australia;Adelaide;Adelaide;Lisa Circles 122;94354;-458982011;Inactive;09.02.2025;OK;OK;OK;MATCH;OK;0;2025-02;Planon;0;0;OK
PROP00448;UKLondon, UK;UK;London;London;UK;6242;-410926654;Active;08.01.2025;OK;OK;OK;MATCH;OK;0;2025-01;Salesforce;0;0;OK
PROP00449;France, Toulouse;France;Toulouse;Toulouse;Toulouse;41143;-180455722;Inactive;25.05.2025;OK;OK;OK;MATCH;OK;0;2025-05;ServiceNow;0;0;OK
PROP00450;ItalyTurin;Italy;Turin;Turin;;62550;-887717727;Active;13.08.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-08;MDG;1;1;MissingStreet
PROP00451;Johnson Rue 284, France, Toulouse;France;Toulouse;Toulouse;Johnson Rue 284;25549;-704063664;Active;07.09.2024;OK;OK;OK;MATCH;OK;0;2024-09;ServiceNow;0;0;OK
PROP00452;Canada, Ottawa, Kelly Tunnel 30;Canada;Ottawa;Ottawa;Kelly Tunnel 30;6766;-423719669;Active;06.12.2022;OK;OK;OK;MATCH;OK;0;2022-12;Salesforce;0;0;OK
PROP00453;CalgaryNelson Union220, Canada;Canada;Calgary;Calgary;CalgaryNelson Union220;48738;-952764894;Inactive;20.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;Salesforce;0;0;OK
PROP00454;GermanyMunichPreston Summit83;Germany;Munich;Munich;GermanyMunichPreston Summit83;58138;-342254999;Active;29.02.2024;OK;OK;OK;MATCH;OK;0;2024-02;ServiceNow;0;0;OK
PROP00455;VancouverMorgan Ferry167, Canada;Canada;Vancouver;Vancouver;VancouverMorgan Ferry167;65539;-509314727;Inactive;25.11.2024;OK;OK;OK;MATCH;OK;0;2024-11;Planon;0;0;OK
PROP00456;Richardson Union 93, Bordeaux;France;Bordeaux;Bordeaux;Richardson Union 93;68563;-974979215;Active;30.07.2024;OK;OK;OK;MATCH;OK;0;2024-07;Planon;0;0;OK
PROP00457;CanadaToronto;Canada;Toronto;Toronto;;56141;-757614561;Active;31.10.2024;MISSING;OK;OK;MATCH;ERROR;1;2024-10;ServiceNow;1;1;MissingStreet
PROP00458;Valencia, Ryan View 53, Spain;Spain;Valencia;Valencia;Ryan View 53;24153;-322663784;Active;19.10.2025;OK;OK;OK;MATCH;OK;0;2025-10;SAP;0;0;OK
PROP00459;Nagoya, Morris Common 254, Japan;Japan;Nagoya;Nagoya;Morris Common 254;43482;-669145902;Inactive;17.01.2023;OK;OK;OK;MATCH;OK;0;2023-01;Planon;0;0;OK
PROP00460;Germany, Frankfurt, Parker Rapids 70;Germany;Frankfurt;Frankfurt;Parker Rapids 70;94566;-145125922;Active;10.01.2023;OK;OK;OK;MATCH;OK;0;2023-01;Planon;0;0;OK
PROP00461;Sapporo, Jackson Mills 199, Japan;Japan;Sapporo;Sapporo;Jackson Mills 199;46578;-558188627;Inactive;08.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;MDG;0;0;OK
PROP00462;Williams Ways 19, Vancouver;Canada;Vancouver;Vancouver;Williams Ways 19;46711;-152137461;Inactive;11.07.2025;OK;OK;OK;MATCH;OK;0;2025-07;Salesforce;0;0;OK
PROP00463;FranceLyonHill Turnpike103;France;Lyon;Lyon;FranceLyonHill Turnpike103;8019;-919107777;Active;24.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;SAP;0;0;OK
PROP00464;Japan, Kyoto;Japan;Kyoto;Kyoto;Kyoto;48120;-508362204;Active;14.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;MDG;0;0;OK
PROP00465;SpainMadrid, Spain;Spain;Madrid;Madrid;Spain;80136;-735711429;Inactive;19.03.2023;OK;OK;OK;MATCH;OK;0;2023-03;MDG;0;0;OK
PROP00466;Johnson Cliff 203, Brazil, Rio de Janeiro;Brazil;Rio de Janeiro;Rio de Janeiro;Johnson Cliff 203;31433;-242170331;Active;27.07.2024;OK;OK;OK;MATCH;OK;0;2024-07;Salesforce;0;0;OK
PROP00467;Germany, Berlin, Cox Port 212;Germany;Berlin;Berlin;Cox Port 212;4745;-893485843;Inactive;31.10.2025;OK;OK;OK;MATCH;OK;0;2025-10;ServiceNow;0;0;OK
PROP00468;FortalezaErika Land124, Brazil;Brazil;Fortaleza;Fortaleza;FortalezaErika Land124;49261;-419704752;Inactive;06.05.2023;OK;OK;OK;MATCH;OK;0;2023-05;MDG;0;0;OK
PROP00469;Spain, Madrid;Spain;Madrid;Madrid;Madrid;18548;-183526704;Inactive;30.12.2022;OK;OK;OK;MATCH;OK;0;2022-12;Salesforce;0;0;OK
PROP00470;FranceBordeaux;France;Bordeaux;Bordeaux;;37029;-321068528;Inactive;14.09.2024;MISSING;OK;OK;MATCH;ERROR;1;2024-09;MDG;1;1;MissingStreet
PROP00471;FranceToulouse;France;Toulouse;Toulouse;;96927;-136193069;Inactive;11.06.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-06;Salesforce;1;1;MissingStreet
PROP00472;FortalezaVictor Loaf78, Brazil;Brazil;Fortaleza;Fortaleza;FortalezaVictor Loaf78;74120;-415340277;Inactive;09.10.2023;OK;OK;OK;MATCH;OK;0;2023-10;MDG;0;0;OK
PROP00473;Japan, Kyoto, Jose Green 128;Japan;Kyoto;Kyoto;Jose Green 128;92780;-107362250;Inactive;17.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;SAP;0;0;OK
PROP00474;Lewis Ridge143, Montreal, Canada;Canada;Montreal;Montreal;Lewis Ridge143;37932;-556631702;Inactive;24.04.2023;OK;OK;OK;MATCH;OK;0;2023-04;ServiceNow;0;0;OK
PROP00475;Spain, Barcelona, Gonzalez Dale 165;Spain;Barcelona;Barcelona;Gonzalez Dale 165;10207;-933953668;Active;14.12.2022;OK;OK;OK;MATCH;OK;0;2022-12;Salesforce;0;0;OK
PROP00476;Thompson Station 269, Brazil, São Paulo;Brazil;São Paulo;São Paulo;Thompson Station 269;58842;-135111299;Inactive;20.01.2025;OK;OK;OK;MATCH;OK;0;2025-01;Planon;0;0;OK
PROP00477;FlorenceLisa Vista146, Italy;Italy;Florence;Florence;FlorenceLisa Vista146;42390;-908839771;Inactive;20.12.2024;OK;OK;OK;MATCH;OK;0;2024-12;Planon;0;0;OK
PROP00478;MunichMckinney Plaza135, Germany;Germany;Munich;Munich;MunichMckinney Plaza135;71564;-611628100;Active;27.09.2024;OK;OK;OK;MATCH;OK;0;2024-09;SAP;0;0;OK
PROP00479;USANew York, USA;USA;New York;New York;USA;21145;-783942080;Inactive;20.09.2023;OK;OK;OK;MATCH;OK;0;2023-09;ServiceNow;0;0;OK
PROP00480;LondonLaura Pass238, UK;UK;London;London;LondonLaura Pass238;29892;-656402670;Active;20.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;Planon;0;0;OK
PROP00481;Tracie Turnpike298, Munich, Germany;Germany;Munich;Munich;Tracie Turnpike298;18703;-421010825;Inactive;02.11.2025;OK;OK;OK;MATCH;OK;0;2025-11;Planon;0;0;OK
PROP00482;FranceParisKristy Burg137;France;Paris;Paris;FranceParisKristy Burg137;47804;-368100629;Inactive;27.11.2024;OK;OK;OK;MATCH;OK;0;2024-11;SAP;0;0;OK
PROP00483;Hamburg, Mcdonald Plaza 82, Germany;Germany;Hamburg;Hamburg;Mcdonald Plaza 82;17510;-542057812;Active;16.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;ServiceNow;0;0;OK
PROP00484;UKBirminghamCameron Locks172;UK;Birmingham;Birmingham;UKBirminghamCameron Locks172;94470;-542938094;Active;10.09.2023;OK;OK;OK;MATCH;OK;0;2023-09;MDG;0;0;OK
PROP00485;LeedsFox Trafficway256, UK;UK;Leeds;Leeds;LeedsFox Trafficway256;54166;-793213028;Inactive;20.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;MDG;0;0;OK
PROP00486;BrazilRio de JaneiroDavid Island268;Brazil;Rio de Janeiro;Rio de Janeiro;BrazilRio de JaneiroDavid Island268;84693;-413768710;Active;11.09.2024;OK;OK;OK;MATCH;OK;0;2024-09;SAP;0;0;OK
PROP00487;CanadaOttawa;Canada;Ottawa;Ottawa;;68312;-600277452;Active;11.10.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-10;ServiceNow;1;1;MissingStreet
PROP00488;JapanKyoto;Japan;Kyoto;Kyoto;;72761;-137098468;Active;13.10.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-10;MDG;1;1;MissingStreet
PROP00489;Spain, Seville, Katrina Curve 179;Spain;Seville;Seville;Katrina Curve 179;57205;-258676271;Inactive;08.09.2023;OK;OK;OK;MATCH;OK;0;2023-09;SAP;0;0;OK
PROP00490;Marie Path 275, Florence;Italy;Florence;Florence;Marie Path 275;20557;-689826227;Active;30.11.2022;OK;OK;OK;MATCH;OK;0;2022-11;ServiceNow;0;0;OK
PROP00491;Martin Islands 88, USA, Chicago;USA;Chicago;Chicago;Martin Islands 88;93474;-641427381;Inactive;24.10.2025;OK;OK;OK;MATCH;OK;0;2025-10;ServiceNow;0;0;OK
PROP00492;Michael Path277, Munich, Germany;Germany;Munich;Munich;Michael Path277;37731;-245424036;Inactive;10.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;Planon;0;0;OK
PROP00493;Japan, Sapporo, John Roads 93;Japan;Sapporo;Sapporo;John Roads 93;72700;-613617745;Inactive;22.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;ServiceNow;0;0;OK
PROP00494;GermanyHamburg;Germany;Hamburg;Hamburg;;81035;-973035637;Inactive;28.04.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-04;ServiceNow;1;1;MissingStreet
PROP00495;GermanyMunich;Germany;Munich;Munich;;78070;-581262162;Active;17.07.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-07;ServiceNow;1;1;MissingStreet
PROP00496;ItalyFlorence, Italy;Italy;Florence;Florence;Italy;94955;-452777619;Active;03.06.2025;OK;OK;OK;MATCH;OK;0;2025-06;ServiceNow;0;0;OK
PROP00497;Kirby Port 64, Canada, Toronto;Canada;Toronto;Toronto;Kirby Port 64;5900;-713556651;Inactive;10.05.2024;OK;OK;OK;MATCH;OK;0;2024-05;SAP;0;0;OK
PROP00498;UKBirmingham, UK;UK;Birmingham;Birmingham;UK;76099;-776740980;Active;21.10.2023;OK;OK;OK;MATCH;OK;0;2023-10;SAP;0;0;OK
PROP00499;Curtis Trafficway 43, Phoenix;USA;Phoenix;Phoenix;Curtis Trafficway 43;75492;-483475757;Active;01.07.2025;OK;OK;OK;MATCH;OK;0;2025-07;MDG;0;0;OK
PROP00500;Montgomery Burgs146, Adelaide, Australia;Australia;Adelaide;Adelaide;Montgomery Burgs146;65779;-283047424;Inactive;29.11.2024;OK;OK;OK;MATCH;OK;0;2024-11;Planon;0;0;OK
